电光调制器	1
本构参数	1
代数正规型	1
质量	1
体电阻率	1
平均失效时间(MTTF)	1
结温	3
改进模糊层次分析法	1
光电子能谱	1
可靠性	22
自适应二阶滑模控制	1
恒温差	1
自适应波束形成	5
采样保持	1
Linux内核模块	1
服务质量	2
二叉树	1
辅助变量	1
微波高密度等离子体(HDP)	1
自适应陷波器	1
微环	1
高频鉴相	1
误差补偿	1
空间通信与导航	1
预失真	1
差分驱动	1
垂直梯度凝固(VGF)	1
光纤环应力分布测试	1
倒装芯片	1
路由与信道分配	1
光电耦合器	1
高功率单管	1
调频非线性	1
陶瓷基板	1
光致聚合物	2
误码	1
参数	1
传热性能	1
设计软件	1
分区内存	1
网络中心化	1
内建测试电路	1
增强型	1
差模	1
四元数	1
光学设计	1
丙烯酸-2-羟基乙酯	1
测距	2
永磁风力发电机	3
支持向量机	5
微加工	1
多目标检测	1
等效电路模型分析方法	1
滤波器	3
引晶	1
双色探测器	1
通气方式	1
传输零点	1
测量灵敏度	1
并行直接数字频率合成	1
正激变换器	1
混合模S参数	1
功率变换	1
Invar合金	1
变形模板	1
环境因素	1
束斑	1
通用检测	1
高分子材料	1
假冒	1
接头	1
无线网状网络	1
腐蚀条件	1
矩阵秩	1
真空绝热	1
导电复合材料	1
Ku波段	1
肖特基二极管	7
网络安全	2
Slot波导	1
倍频	2
SUMPLE算法	1
鉴频鉴相器(PFD)	1
精度因子	1
毛细作用	1
数据转换器	1
石榴石	1
轨道参数	1
褐煤	1
极限评估	1
热效应	1
反激变换器	2
sp~3键	1
球体逼近准则	1
传感器无人机	1
离散非线性系统	1
增益均衡器	1
频偏估计	1
无人机载	1
激光通信	3
双膜桥	1
切割速度	1
电子束焊接	1
负阻单片微波集成电路(MMIC)	1
并行处理	1
光频率调制	1
共模故障	1
前向纠错	1
自适应多门限	1
建模	2
幅度相关	1
中断概率	1
多级级联	1
空域地址查询	1
智能交通	1
声表面波(SAW)陀螺	1
边缘照明角	1
相控阵雷达	3
介质边缘效应	1
消息重试	1
路由算法	1
相速度	1
本振馈通抵消技术	1
相位稳定	1
微结构体	1
特征组合	1
低移频频率	1
数字相干接收机	1
双波段	1
绑定前测试	1
联合准则算法	1
电离层闪烁	1
防空	1
系统误差	2
呼吸运动	1
数据预处理	1
卡尔曼滤波	5
微机械电子系统	1
超弹性铰链	1
奇偶模	1
门控	1
最佳小波基	1
CMMB测试系统	1
超材料	2
玻璃基板	1
RS-485总线发送器	1
基于规则的方法	1
模糊自适应共振神经网络	1
高转换效率	1
互相关	1
同时定位与地图创建	1
砷化镓	20
开孔面积	2
超标量数字信号处理器	1
电场激励效率	1
全局解析法	1
天线	6
THz 产生	1
准光学	1
线性调频连续波	1
分批配送车辆路径问题	1
电话网	1
故障迁移	1
刻蚀速率	3
合成孔径雷达(SAR)	2
量化评估	1
瞬时消息	1
延迟三阶相关	1
储能材料	1
大信号	1
产业发展	1
微波介电性能	1
直接序列扩频(DSSS)	1
质量流量	1
流延工艺	2
基于CCSDS空间链路承载IP业务(IP over CCSDS)	1
Pt 100测温	1
冷却速率	1
自回归滑动平均（ARMA）模型	1
自主可控	1
红外辐射	1
纳米器件	1
灰色理论	2
流量分配	1
机电耦合系数	2
节流制冷器	1
后验克拉美罗准则	1
X线衍射	1
网络系统架构	1
外电路匹配	1
入侵探测	1
二维相位屏	1
微波多芯片组件(MMCM)	1
军工行业	1
距离加权	1
轴比	1
实际工况	1
程控	1
负载均衡	1
功能验证	1
参数优化	1
低温共烧陶瓷基板	1
低相位噪声	3
相移法	1
锑化镓(GaSb)	1
半导体产业	1
网络中心化C~4ISR系统	1
电力通信	1
屏蔽网络	1
光纤布喇格光栅	2
室内个人导航	1
子结构	1
通用测试系统	1
捕获	2
聚四氟乙烯(PTFE)	1
近景成像	1
稀疏邻域	1
在线学习	1
退化机理	1
横向线性结构	1
数据分配	1
通信测距一体化	1
对数斜率	1
在片测量	1
MTM反熔丝	1
绝缘层上硅器件	1
锗单晶	1
真空寿命	1
梳谱信号	1
单平衡	1
开关器件	1
集成电路(IC)	2
相位噪声优化	1
信道容量	1
定位定向	1
结构相似度	1
漂移	1
自适应控制	2
音视频编码标准(AVS)视频	1
Web服务组合	1
GM制冷机	2
网络化C4ISR系统	2
缺陷原因分析	1
高功率输出	1
检测技术	1
航空器气象资料下传数据	1
长时延	1
上下位语义	1
微型气相半填充色谱柱	1
光泵浦垂直外腔面发射半导体激光器	1
不安全因素范围	1
间歇控制	1
本征缺陷	1
仿真优化	1
暗计数	1
自由电子	1
环回测试帧	1
电动汽车	1
两相流	1
复信号	1
CO_2传感器	1
矩形像元	1
十字微结构	1
辐射加固	4
回波模型	1
误差分析	1
多路径	1
服务漂移	1
人脸检测	1
晶振	1
微波混沌振荡器	1
频谱分析	1
并行分布算法	1
反向电流峰值	1
链路探测	1
软故障	1
模糊辨识	1
移相精度	1
器件参数	1
TR组件	1
神经网络	1
提拉移位法	1
绝对光谱响应度	1
多址接入	1
旁瓣特性	1
波束倾斜	1
界面	1
体声波(BAW)	1
失效物理方法	1
多目标跟踪	1
双转换MDAC	1
噪声系数(NF)	1
表面等离子体	1
宽温度范围	1
反对称变换	1
形状特征	1
内存数据管理	1
分流板	2
图像配准	1
惯性测量单元(IMU)	1
分类队列规定	1
单晶炉	1
镉气氛	1
负载牵引	3
辐射损伤	1
闭环控制	2
短波干扰	1
快速测量	1
定向	1
内存计算	1
预取	1
声光Q开关	5
陶瓷微机械加工	1
并行编码	2
氧化	2
碳酸钙	1
虚拟的元素相关测量系统	1
压电双晶片	1
摩擦因数	1
流量传感器	2
谐振式	1
热式	1
脉冲功率技术	1
陶瓷封装	1
震动测量	1
光纤光谱仪	1
中心频率	1
低频散射效应	1
相干激光测风雷达	1
测试验证	1
超网络	1
横向双扩散金属-氧化物-半导体	1
白光干涉	1
宽输出电压摆幅	1
系统辨识	1
微缺陷	1
模糊综合评价法	1
灵敏度	9
动态数据压缩	1
软件无线电	2
用户偏好	1
宽带匹配	1
时间序列分析	1
相位调制	1
机电装备	1
运动估计	1
湿法化学腐蚀	1
三波段	1
单片电路	1
基于模型的工艺	1
声表面横波	2
相位插值	1
多处理器通信	1
高度表模拟器	1
建议	1
冗佘小波融合	1
嵌入维数	1
薄膜基板	1
未确知信息	1
平板式蒸发器	1
相位匹配	2
多波束静止地球轨道卫星	1
epsilon纳什均衡点	1
微系统	2
刻蚀设备	1
模拟退火	2
基于模型定义	1
流型识别	1
磷铜阳极	1
掺硼	1
调Q开关	1
熵值差	1
氢化物	1
氙	1
目标识别	2
无线通信	4
化学配比	1
相邻电容传感器	1
四级对称	1
光子学	1
移谱法	1
无热化	1
改进自适应遗传算法	1
武器-目标时间窗	1
有限元	10
氪	1
方法:数据分析	1
时间序列	1
BOTDA光纤传感技术	1
密度探测器	1
矢量网络分析	1
联机测试	1
密码芯片	4
测速	1
边模抑制比(SMSR)	1
Turbo码	1
抑制器	1
低温放大器	2
图像分类	2
时频分析	2
致动器	1
特定电容	1
氢效应	1
伺服控制	1
导热率	2
激光器	10
误差修正	1
纳米划痕法	1
跟踪模型	1
COCO天线	1
扫描范围	1
pin二极管	1
用户伪距测量误差	1
维特比算法	1
图形化蓝宝石基底	1
Ga_2O_3挥发	1
太赫兹测试仪器	1
总线接口	1
聚脲微球	1
关键路径延时	1
发动机	1
性能模型	1
地基伪卫星	1
敏感薄膜电阻	1
低噪声放大器	14
振动能量收集器	1
五视图体系结构方法	1
纵向选择激活	1
系统架构	1
自比较	1
Matlab软件	1
成像仪器	1
逼近效果的改进	1
衬底温度	2
最优化	1
光端机	1
稀疏模板	1
文物保护	2
机敏约束层阻尼结构	1
着陆冲击	1
宽频示波器	1
System Verilog语言	1
发展动态	1
时钟恢复	1
薄膜	4
区熔(FZ)	1
LwIP协议栈	1
光实时延迟线	1
文件系统	1
化学镀金	1
抖振抑制	1
零蒸	1
阻抗匹配管	1
极限电流	1
激振频率	1
模拟预失真技术	3
残余运动	1
多线程	1
大动态	1
安全通信	1
代数厚度	1
牺牲层技术	1
固体激光器	1
流量	1
计算机应用	1
时间传递	1
高空气球	1
不对称三相四线制系统	1
小区间协作	1
谐波雷达	1
边界条件	1
控制核心	1
电子	2
激光光斑	1
中标麒麟操作系统	1
红外凝视焦平面探测器	1
星载固态功率放大器	1
极化串扰	1
误差向量幅度	1
自提取结终端	1
文本比较	1
快速分离	1
定位误差	1
无线局域网	2
望远镜	1
群时延纹波	1
马尔科夫链-蒙特卡洛	1
限位片	1
智能家居	1
变换矩阵	1
LC可调滤波器	1
热滞回	1
脉冲条件	1
辐照机理	1
高符号率信号	1
测试质量	1
光学生物传感器	1
硫化镉(CdS)	1
OLED平板光源	1
电学	1
最长前缀匹配	1
幺正变换	1
矩形度	1
透反射率	1
大带宽	2
多绑一测	1
宽频吸波	1
质量调平	1
单刀双掷	1
电光调Q	1
S波段光接收系统	1
负阻	1
56%相对带宽	1
封装	2
环境适应性	1
微波开关切换	1
微功耗	1
虚假定位点	1
氮化铝薄膜	2
平行度	1
阻抗变换器	1
50 ms断电维持	1
元学习	1
虚拟应用	1
可见光图像	1
自适应判决反馈	1
低重力模拟	1
测试元素组	1
多项式非线性系统	1
MEMS技术	1
共享路径保护	1
稳定平台	1
封装结构	2
碳纤维	1
钣金件	1
蒸发冷板	1
模块化	1
系统可靠性	1
脉冲功率电容器	1
目标探测	1
视频压缩	1
变容二极管	1
高温超导磁体	1
Android系统	1
上电保护	1
高电子迁移率晶体管(HEMT)	5
电容	1
复合结构	1
解析树核	1
无人机(UAV)	1
抗辐照	1
资源描述	1
排序	2
斜率温度系数	1
旋转磁场	1
幅度补偿	1
馈源制冷	1
数据融合	2
单粒子栅穿	1
控制分配	1
超大光腔	1
功分器	1
氢键	1
输出缓冲器	1
喷墨打印	1
异构系统	1
入侵检测	1
电离层加热	1
AB类输出级	1
稳健检测器	1
石英微机械(MEMS)陀螺	1
高压宽范围	1
龙芯3A	1
大衰减量	2
天地一体化信息网络	1
系统设计	1
星历校正	1
晶圆键合封装	1
可编程滤波器	1
稀疏阵	1
宽带天线	1
收发一体多功能芯片	1
时钟	1
衰减准确度	1
认知雷达	1
脉冲宽度可调	1
发射模块	1
气相	1
传递探测器	2
圆片级可靠性	1
能量守恒	1
喇曼光谱	1
Ge组分	2
栅瓣	2
阻尼	1
化学镀	1
系统偏差	1
ST段	1
富硼层	1
软件	2
傅里叶变换光谱仪	1
失效定位	1
模拟电路	1
混积岩	1
龙芯2F	1
火灾	1
可调控	1
双气室油气悬架	1
彩色图像融合	1
低成本MEMS	1
稳定控制	1
数字化	2
安全计算	1
内埋置多层基板	1
射电望远镜	2
伪卫星	2
离散粒子群算法	1
激光诱导荧光检测	1
吸收、渐变、电荷、倍增层分离结构的雪崩二极管(SAGCM APD)	1
开关驱动器	1
子阵级处理	1
上下文切换	1
面向服务架构(SOA)	1
材料退化	1
Bump进气道	1
N极性	1
光电印制电路板	1
同轴多模喇叭	1
阴阳极距离	1
热控设计	1
条带拼接	1
连续功率分配	1
主成分分析(PCA)	1
人体通信	1
无线传输	1
光纤气体传感器	1
本体	1
虚阴极	1
磨矿过程	1
增强/ 耗尽型赝配高电子迁移率晶体管(E/ D PHEMT)	1
波导阵列	1
大注入	1
几何密度	1
等离子体刻蚀	1
点迹滤波	1
固有频率	3
CTL公式	1
计算机仿真	1
邻域差	1
开关电源	3
偏移正交振幅调制	1
非线性扰动	1
动态环境	1
像素时钟	1
双极化	4
测量不确定度	1
光纤预制棒	1
校准	2
铽镓石榴石(Tb_3Ga_5O_(12)	1
多辐射源匹配	1
微电子机械系统	1
单片式微波集成电路(MMIC)	1
光纤环	2
二维位敏探测器	1
反射率	1
邻道泄露功率比	1
军用型号项目	1
TD-LTE通信	1
弹流润滑	1
等效输入信号	1
自优化网络	1
新一代信息技术	1
测量	4
光通维持寿命	1
光波导软膜	1
低压	1
多用户	1
BP神经网络	1
光网络	1
轨道	1
相干光通信	1
SiGe双极互补型金属氧化物半导体(BiCMOS)	1
振动与波	1
双压电结构	1
蜂窝网络	1
非均质材料	1
冲突解脱	1
石英晶体振荡器	1
机会波束	1
数据采集	1
薄膜滤波器	1
8B/10B编码	1
中断向量表	1
行波	2
纳米CMOS	1
平板式环路热管(FLHP)	1
化学汽相沉积(CVD)	1
船舶、舰船工程	1
全加器	1
退火处理	1
通用换口总线(GPIB)	1
谐振腔	1
标准测控	1
小信号模型	2
电学特征	1
自动增益控制	2
故障检测率	1
坩埚位置	1
计算流体力学	1
仿真输出一致性	1
k-最近邻	1
裂纹	1
粗糙度	3
阵列宽带波束形成	1
电容传感器	1
场景映射	1
钎焊	4
脉冲加热	1
随机森林	2
金属有机物化学气相沉积(MOCVD)	1
马氏距离	1
A/D转换器	8
合金焊料	1
温场	1
掺铋石英光纤	1
热膜	1
液封直拉法(LEC)	1
射频光端机	1
高温	1
乙醇	1
视频采集	1
LED 器件	1
延迟精度	1
钽酸锂	1
微结构	1
动态修正	1
频响	1
椭圆填充	1
捷联惯性/GPS组合	1
防碰撞标签单元	1
柔性电子器件	1
随机共振	1
放大器	3
前端电路	1
起泡	1
最优化理论	1
流形投影	1
无线传感器网络(WSN)	1
一维Mason 模型	1
软件补偿算法	1
数字信号处理器(DSP)	1
测井曲线样式	1
业务产物	1
网络分簇	1
通孔	1
对比度	1
移动Ad hoc网络	1
抗辐射设计加固	1
加工变形	1
人脸图像	1
NPN晶体管	1
无线激光通信	1
国产嵌入式平台	1
移植	1
可靠性仿真	1
GaN高电子迁移率晶体管(HEMT)	3
虚拟参考反馈校正控制	1
人机接口设备	1
部分耗尽	2
电子迁移率	1
目标检测	4
直径4英寸	1
数据采集与监视控制系统	1
半球陀螺	1
电流补偿	1
迟滞蠕变	1
多线切割	1
消光比	1
宽阻带	1
光纤光栅外腔半导体激光器	1
低压差	1
能耗错误	1
太阳吸收比	1
基于状态监测的维护	1
波导阻抗变换	1
最小二乘	1
维尔科克森秩和检验	1
泥微晶云(灰)岩	1
双极性衰减器	1
力反馈模式	1
数据外包	1
轴对称偏振光	1
卫星导航接收系统	1
智能优化算法	1
手持式管理终端	1
薛定谔方程	1
红外	3
FBAR质量传感器	1
探索/开发平衡	1
搜索深度	1
稳瞄跟踪	1
反向开关负阻晶体管(RSD)	1
集成控制系统	1
启发式搜索	1
ASAAC标准	1
应力双折射	1
材料生长	1
动态精度	1
基板	1
模块可靠度	1
金属间化合物	2
三阶输入截点	1
自学习	2
深度	1
直接瞄准法	1
矢量误差幅度	1
力量部署	1
热声模型	1
状态反馈控制	1
大口径平行光管	1
电介质材料	1
动态调整	1
固有轴偏差	1
集成电路	6
短路支节	1
侦察效能	1
线段绘制	1
光纤传输	5
轴系设计	1
鳍式场效应晶体管(FinFET)	1
极化跟踪	1
复合圆管	1
反量化	1
摆率限制	1
模板匹配	1
声表面波延迟线	1
双向能流	1
连接算法	1
仿真验证	1
翻边	1
激光二极管侧面抽运	1
镀层	1
纳米材料	1
数字信号处理器	5
锗(Ge)单晶	1
非均匀稀布阵	1
精密轨道确定	1
功率器件	1
三棱柱伸展臂	1
化学机械平坦化	1
晶体管外形(TO)封装	1
滑模控制	1
角误差	1
质量模型	1
线性调频	1
平面电感	1
局部保持投影	2
基线解算	1
射频收发	1
斜距误差	1
岩石爆破	1
电离辐射	1
有效机电耦合系数(Keff2)	1
拓扑优化	1
生长动力学	1
风险评估	2
双极晶体管	2
调制相移	1
2阶带通滤波器	1
海洋环境	1
线性拟合	1
限幅放大器	3
流量控制	1
重构	1
码本	1
参数估计	1
低噪声放大器(LNA)	5
量化反馈	1
安全保障	1
图形图像接口	1
频域盲源分离	1
多路径传输	1
硫化镉	1
基片集成波导	1
3D系统	1
红外图像增强	1
Verdet常数	1
噪声容限	1
光波导	2
键合线	1
半导体增益介质	1
机载摄影	1
故障定位	1
位错	3
双频双极化	1
热真空试验	1
移相全桥变换器	1
掺杂工程	1
变负荷启动运行	1
目标跟踪	8
测试用例生成	1
投影	1
光电跟踪仪	1
大气激光通信	1
会话启动协议	1
噪声模型	1
纳米线	1
维修	1
代数次数	1
Cordic算法	1
双化学反应体系	1
话音信号处理	1
导热系数	1
全光纤激光器	1
匹配电路	1
焊点形貌	1
机载	1
并网	1
FPGA芯片	1
相干最优	1
任务同质性	1
云存储	1
可视性能	1
中继通信	1
二维角度估计	1
气液两相流	3
成分均匀化	1
数据处理	1
特征抽取	1
Web 服务	1
集成微系统	1
复合码	1
ST-切石英	1
对数螺旋线	2
石墨-铜复合相	1
NiZn铁氧体薄膜	1
助焊剂	1
两热阻模型	1
蓝宝石整流罩	1
硬件驱动层	1
地址预测	1
被动调Q	1
激光告警	1
大信号参数	1
单刀双掷开关(SPDT)	1
功耗约束	1
小数运算	1
影像分类	1
湿度传感器	1
机载平台	1
pin 组合开关	1
多粒度	1
向量化	1
电容式探头	1
反重力	1
迭代自适应算法	1
酉变换	1
小孔耦合	1
巴伦	2
粒子群	1
线性度	5
连续波(CW)	2
板式电加热	1
金刚石膜	1
生长界面形状	1
波束形成网络	1
微弱特征提取	1
粘片胶	1
微声薄膜	2
连续激光	1
声表滤波器	2
射频收发器	1
噪声	2
磁控溅射	5
声光效应	1
清洗工艺	1
长脉宽	1
光码	1
干扰源定位	1
Pspice仿真	1
微组装	2
ZnO压电薄膜	1
混合高斯模型	1
退化生产系统	1
互信息量	1
红外小目标检测	1
特征点检测	1
蒙特卡洛方法	1
非对称性	1
混频组件	1
微惯性测量单元	1
光纤分布式扰动传感器	1
波长叠加	1
实验研究	2
防空系统	1
计算机网络	1
区域划分	1
电容匹配	1
改进化学汽相沉积	1
楔形透镜光纤	1
脆性材料	1
窄脉冲激光	1
推理树	1
坐标旋转数字计算算法	1
均匀性	5
端口读写	1
光衰减器	1
Smith导抗圆图	1
热核聚变	1
模型变换	1
四频段	1
多波束	3
可靠性模型	3
认知无线电	3
非线性因子	1
压控振荡器(VCO)	5
非均匀温度场	1
超分辨成像	1
激励源	1
脊波导	2
作用距离	2
GaAs 波导	1
光外差法	1
数字波束形成	1
自组装	1
热仿真	1
视频拼接	1
d-型函数	1
光纤光学	3
句法依存关系	1
高分辨率	1
氮化铝(AlN)	1
测向	1
纠错编码	1
网络蠕虫	1
参数辨识	1
连续调谐	1
旋转矢量(REV)	1
极低噪声	1
两级缓冲	1
湿滞	1
最长公共子串	1
多功能芯片(MFC)	1
光电成像导引	1
退耦	1
系留气球	3
基于模型的定义	1
辅助电源	1
模变量扩展	1
二代居民身份证	1
形貌分析	1
栅控双极PNP晶体管	1
毫米波测试仪器	1
定制热成形	1
法布里 - 珀罗(FP)半导体激光器	1
Bent函数	1
40 Gb/s以太网	1
消泡	1
高速	5
自动调焦	1
移动Ad Hoc网络	1
离子束刻蚀	1
无源定位	2
类高斯光束	1
X线光电子能谱(XPS)	1
电导率有效质量	1
高压渗透	1
阈值调节	1
封装设计	1
空间飞行器	1
压电晶圆	1
帧内编码	1
3D打印铝合金	1
蒙特卡罗方法	2
蓝宝石	2
相关叉指换能器	1
滚动时域控制	1
循环位图	1
低能耗映射	1
三态反相器	1
富铟夹杂物	1
有限时间	1
UHF频段	1
加权-改进	1
视频会议	1
自动纠偏	1
GPS位置时间序列	1
自然语言处理	1
半球谐振陀螺(HRG)	1
综述	2
广义强度干涉理论	1
回波损耗	1
抛光片	1
临界路径跟踪算法	1
品质	1
DC-DC变换器	1
并联	1
梯度投影	1
稳定性	8
InP 单晶	1
GaAs赝配高电子迁移率晶体管(PHEMT)	1
可靠性虚拟试验	1
基频功率	1
LVDS接收器	1
敏感芯片	1
协同调试	1
时域	2
直接生长	1
溶胶-凝胶法	1
跨层交互	1
单片集成电路(MMIC)	2
压电换能器	1
纳米复合镀	1
成像	2
侧信道攻击	5
模拟计算	1
贝叶斯置信网络	1
Pt电阻器	1
转位方案	1
敏感器件	1
光强分配	1
扫描成像	1
图像识别	1
有效机电耦合系数	1
状态转移	1
合成孔径雷达	4
氢气传感器	2
等离子体	1
LC 压控振荡器(VCO)	1
阅读器	1
聚合物	1
千兆以太网交换机	1
非监督	1
正温度系数	2
极化器	1
相关性测量元素	1
宽带信号	2
全息存储	2
影响系数	1
数字打印技术	1
长期贮存	1
远程探测	1
带隙基准电压源	1
优化运行控制	1
干扰抑制	2
相位差	4
非线性系统	1
测控通信	2
FlexRay总线	1
微波测试	1
信号完整性	1
螺旋天线	1
宽角扫描	1
测量方法	3
抗辐照加固设计	1
P沟道金属氧化物半导体晶体管	1
智能检测	1
陀螺组合仪	1
随机有限元法	1
多下一跳路由	1
空间耦合器	1
正交设计	1
宽带双极化	1
辨识	1
肖特基势垒C_j-V_j曲线	1
快速跳变	1
SnBiEr无铅钎料	1
微机械压电振动陀螺	1
策略评价	1
微型惯性测量单元(MIMU)	1
可靠性增长	1
氮化镓(GaN)	1
比特流	1
多输出Plateaued函数	1
热光伏	1
高压集成电路	1
馈电系统	1
空气隙	1
大功率晶体管	1
成像激光雷达	1
晶圆级封装	1
支持向量回归机	1
锁紧力	1
结构演变	1
有效二元分割	1
功率谱	1
激光测距	3
脱水	1
联合分块对角化	1
增量调制	1
多路输出	2
汇编器	1
模型检验	1
扩展波导	1
功率变换器	1
嵌入式模块	1
光谱范围	1
24位	1
输出功率	2
阳极氧化涂层	1
高压开关柜测温	1
斜距模型	1
多传感器	2
赝高电子迁移率晶体管	2
模块	1
驱动放大器	1
干扰对齐	5
几何尺寸	1
气密性陶瓷封装	1
增量式	1
正分支共焦非稳腔	1
激光多普勒测速	1
固体继电器	1
表面粗糙度	3
单步调试	1
磁过滤器电流	1
致密度	1
晶体阵列加工	2
辐射效应	3
分离效率	1
化学腐蚀	1
500 M波特	1
再入	1
材料测试	1
目标通信框架	1
法拉第旋转效应校正	1
电能测量	1
动中通	1
接收灵敏度	2
通风结构优化	1
串行通信	1
深空探测	1
双极大功率晶体管	1
广义字	1
石英微机械	1
天线方向图	1
热变形	1
实时传输协议	1
转换效率	1
1)模型	1
热应力	3
模型	8
CPCI架构	1
搜索区域	1
微机械陀螺	1
积分方程方法	1
微带天线阵列	1
双电源	1
银染	1
动态演化	1
短时傅里叶变换	1
软判决	1
串馈	1
线/圆极化器	1
非成像探测	1
环形网	1
对数检波	1
冷态噪声测试法	1
横向光电响应	1
高分辨距离像	1
焊端镀层	1
滤光片	1
ZnO膜	1
红外图像	5
层次化模型	1
差分解调	1
平放肩	1
虫洞攻击	1
增强型写过滤器	1
超细银粉	1
超宽带馈源	1
双沿输出	1
最小最大旁瓣宽零点约束算法	1
振动特性	1
残缺判断矩阵	1
等离子体损伤	1
微管	2
分布式光纤传感	2
多传感	1
GaN开关器件	1
脉冲	2
BCD (双极-互补金属氧化物半导体-双重扩散金属氧化物半导体)	1
虚拟仪器	2
脉冲位置-时分复用	1
电力电子	1
全NPN输出级	1
寄生	1
差分	1
闪烁性能	2
移动互联网	1
刻蚀均匀性	1
峰值检索	1
超导纳米线	1
直接数字式频率合成器	1
微波着陆	1
光机扫描机构	1
业务过程	1
小型化频率源	1
硬件检测	1
增益	3
沉降监测	1
慢性脑供血不足	1
双极效应	1
快速傅里叶变换(FFT)	1
着陆器	2
克拉美-罗界	1
I / Q信号发生器	1
脉冲调制	1
调制指数	1
倍频器	2
钡镓锗玻璃	1
输出驱动器	1
光学均匀性	1
绝缘体上硅(SOI)	1
通道间时延不一致性	1
低噪声器件	1
回旋行波管	1
3D集成	3
虚拟网络映射	1
正交技术	1
转台	1
瞬时信息	1
减振器	2
适配器设计	1
发展建议	2
优化设计	6
气室	1
伪关键路径	1
人体模型	2
集成电路产业	1
耦合模型	1
局部最大值	1
灭火救援	1
新型定标光路	2
有效期	1
时隙分配	1
时序同步	1
天线结构	1
无引线封装	1
步进频雷达	1
干扰	2
射电日像仪	1
目标识别概率	1
约束求解	1
尺度空间	1
无冲突存取	1
自动测试	1
失效	2
阵形优化	1
有源滤波器	1
全天候	1
行波管	1
上电复位电路	1
恒温晶振(OCXO)	1
抗高冲击	1
迭代初值	1
物理机理	1
KVM虚拟机	1
符号率估计	1
复杂网络	1
砷化镓赝配高电子迁移率晶体管(PHEMT)	1
极低温	1
流延坯片	1
量子密钥分配	1
D/A转换器	3
局部瞬时电导	1
数字阵列技术	1
单粒子烧毁	1
场发射	2
线段裁剪	1
冻结建井	1
平衡光学互相关	1
二进制相移键控	2
铝合金	4
等离子体鞘套	1
Gibbs函数	1
Lyapunov指数谱	1
模拟成形滤波	1
裸芯片	3
微焦点X射线	1
同轴连接器	1
可信度量	1
船用导航雷达	1
硬件描述语言	1
剥离强度	1
检测诊断系统	1
信号体制	1
铽镓石榴石(TGG)晶体	1
极化定标	1
关硬件木马	1
相干光带	1
远距离	1
功率开关	1
开关	2
多基元	1
二维有限元法	1
泰勒展式	1
光学特征	1
声光介质	1
机载SAR	1
对数周期天线	1
信息融合	3
BIT设计	1
电容失配误差	1
数据并行	1
Gamma校正	1
航空电子系统	1
法布里-珀罗干涉仪	1
可靠性机理	1
多相滤波器	1
相位噪声	15
锂离子动力电池	1
低温循环	1
光纤光栅应变传感	1
富铟	1
短波	2
交织采样	1
防护	1
输入因子	1
接触时序	1
静电放电(ESD)	1
瓷裂	1
实验	2
S波段	5
扩展Kalman滤波	1
分布式能源	1
维修率	1
联合仿真	3
蒸发波导	1
单脉冲跟踪	1
频谱分配	2
资源管理	1
工艺信息组合框格	1
导模法	1
反向电压	1
一次可编程器件	1
图像分割	1
风冷	1
天气雷达	1
微电子器件	1
自适应跟踪	1
电导率	1
单轴应变	1
屏蔽	1
信息采集	1
对数正态分布	1
多层基板	1
负压基准源	1
焊点强度	1
相位梯度自聚焦	1
导模传输分析法	1
I / Q解调器	1
月壤	1
每用户正交码率控制	1
态势	1
无线中继转发系统	1
泰勒分布	1
光学检测	1
柔性	1
限流保护	1
模块化程序	1
雪崩光电二极管	1
绝缘体上硅	4
原子台阶构型	1
可调光程	1
流体场	1
无调焦	1
概率译码	1
嵌入式技术	1
开关特性	1
无线网络	2
健康监测	1
多模式	1
时效处理	2
偏置电路	1
全球海潮模型	1
馈源角误差坐标系	1
结构优化	1
着舰	1
压电	1
线性规划	3
电子浓度	1
高速数模转换器	1
光纤环质量评估	1
低频	1
非线性控制	1
型面精度	2
振荡器	2
时隙码分多址	1
交通标识识别	1
金刚石/铝复合材料	1
光荧光谱(PL-Mapping)	1
安全架构	1
码字优化	1
光采样	1
侧壁角度	1
相关峰	1
增强型器件	1
高速切削	1
多雷达	1
信号子空间	1
高速低压差分信号驱动器	1
Al 反射镜	1
线程	1
周期极化磷酸氧钛钾晶体	1
逻辑电路	1
瞬态热传导	2
宽脉冲	1
K-means聚类	1
光学	2
压电陶瓷滤波器	1
光强解调	1
抛物柱反射面	1
老化	1
溅射法	1
读写器	1
大尺寸	1
CMOS工艺	3
量子阱(QW)	1
平衡转换	1
单射	1
轨道确定	1
瞬态仿真	2
变压器	2
时间管理	1
人件服务(HS)	1
中断优先级	1
XPE系统	1
云计算	1
非线性	2
单刀单掷(SPST)开关	1
背栅偏置	1
直接耦合场效应晶体管逻辑(DCFL)单元	1
高低侧全桥驱动	1
布鲁姆过滤器	1
移动通信	2
微带天线阵	2
中断系统	1
衍射损耗	1
外调制	1
宽带检测	1
低相噪	1
多媒体编码	1
小动物正电子发射断层技术(PET)	1
欧拉角法	1
提拉法	10
微波组件	2
频率上转换	1
机会网络仿真器	1
直接耦合场效应晶体管逻辑(DCFL)	1
半监督特征选择	1
黑硅	1
保偏光纤	3
均方误差	1
电子枪	1
鲁棒性	3
低温分馏	1
失效模式	2
噪声参数测量	1
远程显示	1
控制转发分离网络构架	1
反馈校正	1
响应时间	2
抖振边界	1
非接触供电	1
卫星资源	1
声光可调滤光器	5
跟瞄精度	1
